label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
thank_you,Right,0.158282,0.70566,1e-06,0.202243,0.571685,-0.01454,0.26816,0.438623,-0.046192,0.332826,0.36253,-0.0761,0.397122,0.317927,-0.108805,0.263383,0.38665,-0.107195,0.38726,0.356979,-0.162063,0.46838,0.364345,-0.188769,0.532562,0.379168,-0.203377,0.253026,0.472791,-0.127483,0.401905,0.449166,-0.18454,0.499467,0.454961,-0.207809,0.572111,0.462998,-0.220307,0.246995,0.590275,-0.144405,0.393776,0.568307,-0.192477,0.486108,0.569431,-0.207738,0.555583,0.560202,-0.214538,0.247118,0.713278,-0.159852,0.357193,0.700616,-0.198444,0.427835,0.688912,-0.209922,0.48515,0.674138,-0.214751
thank_you,Right,0.185028,0.667929,1e-06,0.234086,0.547989,-0.001335,0.307203,0.445283,-0.021883,0.380122,0.404621,-0.043999,0.437448,0.395319,-0.066785,0.293527,0.351194,-0.063475,0.407541,0.320494,-0.104942,0.478521,0.329346,-0.126653,0.53136,0.343497,-0.138153,0.282147,0.415793,-0.085823,0.417778,0.390723,-0.126574,0.502384,0.394472,-0.143758,0.564271,0.399006,-0.152568,0.276804,0.511951,-0.106121,0.411768,0.489584,-0.138347,0.491517,0.489736,-0.147484,0.550836,0.484536,-0.151012,0.275797,0.621372,-0.12546,0.37624,0.606677,-0.149214,0.437917,0.598161,-0.153288,0.487595,0.587936,-0.153372
thank_you,Right,0.215172,0.66318,1e-06,0.315066,0.6238,0.005931,0.377668,0.539654,-0.002352,0.426745,0.48925,-0.017203,0.467402,0.459509,-0.030878,0.334787,0.332734,-0.004541,0.426419,0.304426,-0.038847,0.48893,0.321091,-0.063925,0.539348,0.345289,-0.079648,0.3235,0.348355,-0.02774,0.438461,0.327235,-0.060901,0.508901,0.343524,-0.081327,0.563094,0.364223,-0.092933,0.316749,0.404919,-0.053109,0.426724,0.387812,-0.082421,0.494517,0.398902,-0.095565,0.545187,0.410864,-0.101526,0.313303,0.487442,-0.078585,0.386504,0.47633,-0.098587,0.434836,0.473955,-0.104524,0.472772,0.475205,-0.106904
thank_you,Right,0.261752,0.605958,0.0,0.355451,0.586467,0.018936,0.414795,0.502699,0.021864,0.450849,0.440455,0.015652,0.473032,0.400625,0.009972,0.391836,0.342386,0.020537,0.466026,0.309712,0.002559,0.515898,0.31801,-0.011706,0.557151,0.326694,-0.022043,0.375875,0.327738,-0.004359,0.463692,0.29363,-0.02237,0.519297,0.323388,-0.032729,0.562582,0.351414,-0.040211,0.359646,0.340908,-0.031015,0.445354,0.313106,-0.049907,0.481256,0.358862,-0.052239,0.503396,0.396879,-0.05259,0.346011,0.377666,-0.057532,0.40521,0.353455,-0.072369,0.4446,0.366744,-0.07579,0.475553,0.380677,-0.078169
thank_you,Right,0.28467,0.596324,0.0,0.369442,0.59348,0.002046,0.433284,0.534265,0.006136,0.47321,0.48274,0.004637,0.495641,0.434336,0.002385,0.450929,0.43718,0.02684,0.505305,0.389495,0.012823,0.536097,0.379388,-0.002276,0.561756,0.375897,-0.013276,0.436818,0.407338,0.012373,0.497556,0.355271,-0.000781,0.535015,0.347449,-0.014707,0.565436,0.347867,-0.025226,0.41391,0.385602,-0.006595,0.473591,0.329549,-0.022213,0.51202,0.32536,-0.033157,0.543898,0.331723,-0.040695,0.383237,0.368643,-0.026643,0.425907,0.318827,-0.039791,0.461683,0.306544,-0.046782,0.496139,0.305476,-0.052733
thank_you,Right,0.323155,0.561016,0.0,0.386962,0.58292,-0.002,0.440236,0.543758,0.000847,0.474293,0.508746,-7.4e-05,0.505146,0.475859,-0.001206,0.460766,0.450513,0.020794,0.506084,0.427055,0.007947,0.535763,0.430397,-0.005922,0.562918,0.436997,-0.015647,0.452787,0.416683,0.010945,0.504128,0.388777,0.000922,0.538643,0.388253,-0.010814,0.57109,0.394992,-0.019629,0.437243,0.388219,-0.003198,0.488835,0.352473,-0.015412,0.525071,0.350827,-0.024445,0.558054,0.3568,-0.030218,0.413606,0.36335,-0.01844,0.454976,0.326889,-0.029432,0.487791,0.317173,-0.034625,0.519338,0.314833,-0.038295
thank_you,Right,0.341752,0.560194,0.0,0.400357,0.584468,0.000266,0.447292,0.555981,0.003902,0.478882,0.529141,0.003309,0.50763,0.507389,0.002543,0.466289,0.475733,0.025587,0.507624,0.462075,0.015605,0.534962,0.465222,0.003463,0.559617,0.470532,-0.005002,0.461315,0.44363,0.01585,0.510526,0.420275,0.007995,0.542692,0.420802,-0.002619,0.571256,0.427264,-0.010741,0.450072,0.413553,0.002068,0.49944,0.384549,-0.008167,0.531912,0.385792,-0.016632,0.559525,0.393643,-0.02221,0.43264,0.385338,-0.012699,0.47096,0.355242,-0.021401,0.50089,0.351905,-0.025655,0.529242,0.356094,-0.028999
thank_you,Right,0.364427,0.551544,0.0,0.411363,0.588313,-0.003382,0.452577,0.571285,-0.000716,0.480292,0.548379,-0.000668,0.506229,0.531205,-0.000925,0.465718,0.497168,0.017619,0.502352,0.486868,0.007246,0.528204,0.494023,-0.004355,0.551635,0.503725,-0.012098,0.46456,0.465485,0.011138,0.509886,0.454402,0.002929,0.5418,0.458476,-0.008106,0.570322,0.468587,-0.015989,0.458025,0.434033,0.001102,0.503792,0.417512,-0.008949,0.537283,0.422311,-0.018556,0.56687,0.432833,-0.024448,0.445694,0.403115,-0.009811,0.48391,0.385952,-0.018595,0.51251,0.389922,-0.023597,0.538895,0.400953,-0.026937
thank_you,Right,0.370946,0.548667,0.0,0.41291,0.591929,-0.003567,0.453252,0.58157,-0.001506,0.479613,0.562808,-0.001468,0.504152,0.548796,-0.001795,0.465072,0.512511,0.012052,0.504004,0.506468,0.002199,0.530094,0.514815,-0.007651,0.55409,0.524065,-0.014085,0.46562,0.481487,0.00635,0.51118,0.478547,-0.001349,0.543445,0.485206,-0.010803,0.5717,0.495813,-0.017494,0.461341,0.449935,-0.0023,0.507836,0.443938,-0.011318,0.541002,0.451235,-0.019934,0.569348,0.461985,-0.02509,0.451851,0.419277,-0.011667,0.491192,0.410307,-0.019504,0.518697,0.418667,-0.023905,0.542877,0.431805,-0.026736
thank_you,Right,0.372721,0.558826,0.0,0.417882,0.603522,-0.000761,0.457899,0.597247,0.002107,0.483489,0.583307,0.002216,0.50769,0.575899,0.002053,0.469266,0.528923,0.017065,0.506529,0.527425,0.007547,0.53145,0.539717,-0.00288,0.554465,0.55295,-0.009648,0.470184,0.499701,0.009786,0.515497,0.502329,0.002532,0.547314,0.512808,-0.00724,0.574842,0.52608,-0.014113,0.466767,0.468759,-0.000485,0.512932,0.468551,-0.009153,0.545689,0.481114,-0.017406,0.573263,0.495247,-0.022214,0.458706,0.438512,-0.01136,0.498191,0.437669,-0.018407,0.525664,0.450685,-0.021912,0.54943,0.466719,-0.024095
thank_you,Right,0.372356,0.562305,0.0,0.416947,0.613146,0.002267,0.454699,0.605782,0.006393,0.482294,0.591567,0.006998,0.509193,0.587681,0.007134,0.470463,0.537586,0.02335,0.508181,0.541549,0.015858,0.533221,0.554425,0.006429,0.556611,0.567446,-0.000135,0.473109,0.512015,0.014199,0.519084,0.518876,0.008814,0.551228,0.529436,-0.000355,0.579214,0.542207,-0.007264,0.471188,0.483186,0.001979,0.518853,0.485871,-0.005433,0.55047,0.499304,-0.013021,0.577447,0.513589,-0.017855,0.464221,0.453617,-0.010635,0.503748,0.45471,-0.016846,0.528865,0.4706,-0.019467,0.55145,0.489055,-0.021363
thank_you,Right,0.372224,0.570961,0.0,0.417042,0.619468,0.000635,0.455758,0.6115,0.004383,0.482074,0.596992,0.004913,0.509494,0.592308,0.005307,0.471206,0.541725,0.022739,0.508635,0.543718,0.015283,0.533963,0.554204,0.005823,0.558014,0.564147,-0.000771,0.473214,0.517243,0.014304,0.51851,0.521927,0.008964,0.551283,0.530233,-0.000402,0.58076,0.540062,-0.00743,0.470888,0.489223,0.002644,0.517518,0.491513,-0.004741,0.549419,0.503839,-0.012379,0.577138,0.515877,-0.017095,0.464324,0.460974,-0.009631,0.504179,0.463022,-0.015773,0.530509,0.478641,-0.01847,0.553777,0.495951,-0.020294
thank_you,Right,0.373603,0.572104,0.0,0.420007,0.619346,0.00353,0.455658,0.609557,0.009164,0.481472,0.594886,0.011063,0.507123,0.589985,0.012672,0.468372,0.539867,0.027907,0.506674,0.542446,0.023093,0.531093,0.550887,0.015101,0.554448,0.558635,0.009234,0.470717,0.516358,0.018678,0.516738,0.519664,0.015343,0.548918,0.524101,0.006455,0.577325,0.531363,-0.000556,0.468931,0.488659,0.006362,0.515339,0.491047,0.000611,0.546857,0.502348,-0.006955,0.574646,0.513581,-0.012125,0.462904,0.460311,-0.006362,0.503348,0.46073,-0.011466,0.529473,0.474702,-0.013897,0.553113,0.491249,-0.015877
thank_you,Right,0.378283,0.56657,0.0,0.419376,0.616449,-0.003046,0.456766,0.610332,-0.000184,0.483123,0.594863,0.000357,0.509496,0.589629,0.000863,0.46802,0.542457,0.017705,0.506254,0.540821,0.009938,0.531807,0.54594,0.001253,0.555622,0.550788,-0.004781,0.470024,0.515086,0.011562,0.515398,0.516217,0.004933,0.547902,0.518889,-0.004643,0.576653,0.524258,-0.011472,0.467752,0.486046,0.002226,0.513598,0.48512,-0.006464,0.545601,0.49189,-0.014929,0.573755,0.499889,-0.019924,0.460958,0.457204,-0.007835,0.499468,0.455646,-0.015155,0.52574,0.466421,-0.018882,0.54933,0.479967,-0.021295
thank_you,Right,0.378553,0.567458,0.0,0.418991,0.617287,-0.003678,0.456254,0.614787,-0.00139,0.483091,0.601676,-0.001266,0.509268,0.595637,-0.001224,0.468434,0.544506,0.015223,0.507465,0.541562,0.006764,0.533424,0.546186,-0.001972,0.557452,0.551521,-0.007994,0.470562,0.516045,0.00929,0.515983,0.514787,0.001701,0.548469,0.517548,-0.008125,0.577355,0.523597,-0.014935,0.467866,0.486818,0.000301,0.514683,0.483035,-0.009336,0.546942,0.487185,-0.018078,0.575005,0.49358,-0.022926,0.460475,0.45779,-0.009335,0.49956,0.455001,-0.017613,0.525993,0.464316,-0.021864,0.549453,0.476616,-0.024314
thank_you,Right,0.379192,0.566641,0.0,0.421063,0.618621,-0.001806,0.458137,0.615639,0.001559,0.485136,0.602804,0.002416,0.511188,0.59663,0.003183,0.469581,0.547361,0.018767,0.508043,0.543758,0.01173,0.533948,0.546065,0.003522,0.557854,0.548938,-0.002317,0.472122,0.517843,0.012239,0.517353,0.516232,0.005964,0.549722,0.51794,-0.003494,0.578237,0.522752,-0.010112,0.46955,0.487388,0.00273,0.51588,0.48325,-0.005642,0.547858,0.486822,-0.014071,0.575891,0.492362,-0.018934,0.461916,0.457693,-0.007327,0.500236,0.455356,-0.014579,0.526384,0.46399,-0.018281,0.550169,0.474883,-0.020472
thank_you,Right,0.379158,0.568717,0.0,0.419605,0.620275,-0.000937,0.456626,0.616875,0.003414,0.483822,0.603425,0.005291,0.509515,0.599767,0.007157,0.470468,0.549952,0.020596,0.508618,0.547133,0.0147,0.534578,0.54994,0.007325,0.558479,0.553989,0.001966,0.473123,0.52005,0.014298,0.518196,0.518246,0.009101,0.550218,0.520333,0.000316,0.5779,0.526614,-0.00598,0.470708,0.489118,0.005032,0.517026,0.483347,-0.002591,0.549494,0.485577,-0.01115,0.57744,0.490647,-0.016268,0.463275,0.459318,-0.004687,0.501503,0.456806,-0.011561,0.52765,0.463892,-0.015618,0.551591,0.473767,-0.018194
thank_you,Right,0.377984,0.56937,0.0,0.415985,0.615276,-0.006972,0.453812,0.617664,-0.006425,0.48087,0.606328,-0.007136,0.507711,0.600453,-0.007791,0.472692,0.53879,0.009307,0.5123,0.537416,-0.000256,0.538751,0.543596,-0.009528,0.562774,0.549823,-0.015687,0.474153,0.508191,0.004811,0.519644,0.5068,-0.003008,0.552286,0.510814,-0.012506,0.581215,0.518213,-0.019258,0.47031,0.477808,-0.002844,0.515946,0.471714,-0.012321,0.548456,0.473752,-0.021185,0.576648,0.479016,-0.026497,0.461242,0.448395,-0.011478,0.499026,0.441784,-0.020177,0.526512,0.445442,-0.024982,0.550914,0.453068,-0.027924
thank_you,Right,0.381962,0.555777,0.0,0.417228,0.593387,-0.006844,0.456411,0.593013,-0.00591,0.483818,0.586371,-0.006641,0.509532,0.582013,-0.007753,0.478239,0.504678,0.012235,0.51696,0.499353,0.002072,0.54933,0.501047,-0.009156,0.576762,0.501927,-0.016878,0.477645,0.476743,0.006988,0.52264,0.472978,-0.001848,0.558095,0.474655,-0.013609,0.590241,0.477838,-0.021688,0.47203,0.449888,-0.00134,0.517055,0.442474,-0.012156,0.550754,0.444183,-0.021926,0.580066,0.445866,-0.027312,0.45984,0.423964,-0.01075,0.498413,0.415162,-0.020233,0.525656,0.416759,-0.024884,0.549319,0.421713,-0.027262
thank_you,Right,0.368748,0.543816,0.0,0.409342,0.575096,-0.004789,0.451069,0.562673,-0.002789,0.478633,0.550936,-0.003196,0.506797,0.542774,-0.003589,0.468249,0.460797,0.01813,0.5066,0.434698,0.009295,0.537645,0.43002,-0.000609,0.562898,0.429085,-0.00737,0.4651,0.436904,0.011119,0.509154,0.412653,0.003251,0.543798,0.410252,-0.007587,0.572054,0.411763,-0.01505,0.457863,0.414916,0.000312,0.503039,0.388941,-0.010391,0.537111,0.386221,-0.020045,0.563495,0.38704,-0.025319,0.445912,0.396898,-0.011659,0.484574,0.373159,-0.021227,0.513631,0.368332,-0.026574,0.537209,0.369325,-0.029666
thank_you,Right,0.333632,0.49514,0.0,0.385026,0.510412,-0.001998,0.435936,0.475158,0.001584,0.467536,0.452015,0.001805,0.494036,0.427664,0.001218,0.450687,0.376592,0.016135,0.491437,0.338934,0.004323,0.523939,0.326804,-0.00794,0.552406,0.319509,-0.017131,0.44437,0.355351,0.006547,0.490543,0.31821,-0.005404,0.526759,0.307676,-0.019172,0.559794,0.303429,-0.029,0.432451,0.338659,-0.006352,0.481276,0.301674,-0.02156,0.517354,0.293603,-0.033555,0.548569,0.289739,-0.040299,0.414356,0.329195,-0.020023,0.457405,0.300278,-0.034564,0.489697,0.28706,-0.04307,0.518382,0.279312,-0.048375
thank_you,Right,0.320308,0.474494,0.0,0.376271,0.488446,-0.00077,0.426788,0.439588,0.001313,0.458226,0.408253,-0.000402,0.486613,0.386408,-0.003524,0.437198,0.331224,0.005438,0.482019,0.29021,-0.012459,0.522894,0.269479,-0.028049,0.55951,0.256504,-0.039905,0.429981,0.314523,-0.007627,0.483795,0.269898,-0.027832,0.530206,0.249373,-0.046566,0.574768,0.236725,-0.059071,0.416389,0.308637,-0.022686,0.472159,0.263123,-0.04595,0.514725,0.244421,-0.061492,0.553682,0.230721,-0.069359,0.396378,0.315953,-0.037868,0.442397,0.281587,-0.059048,0.478386,0.261204,-0.07006,0.511013,0.24877,-0.076089
thank_you,Right,0.300932,0.476123,0.0,0.372858,0.474736,0.008722,0.423021,0.406962,0.012891,0.453179,0.362668,0.010782,0.479416,0.339294,0.007705,0.418546,0.276834,0.01949,0.468222,0.235636,0.003508,0.5093,0.221446,-0.011878,0.544201,0.212964,-0.023939,0.409148,0.261663,0.000962,0.470779,0.211445,-0.016472,0.519757,0.197863,-0.033634,0.563288,0.186419,-0.045768,0.396832,0.266016,-0.020139,0.461376,0.215278,-0.04034,0.509949,0.206395,-0.056242,0.551139,0.199936,-0.065855,0.382551,0.290826,-0.040984,0.43092,0.25625,-0.059761,0.469021,0.241039,-0.071549,0.502788,0.22983,-0.079788
thank_you,Right,0.280594,0.474028,0.0,0.369858,0.454276,0.022718,0.41389,0.384231,0.027486,0.442747,0.334992,0.022615,0.470151,0.299016,0.016415,0.392358,0.220905,0.024155,0.454294,0.206601,0.006042,0.499921,0.199884,-0.010929,0.539882,0.192123,-0.024836,0.381379,0.213981,-0.00423,0.46186,0.19005,-0.026229,0.515797,0.177861,-0.045199,0.565414,0.160145,-0.058693,0.371783,0.238223,-0.033575,0.451566,0.209313,-0.057495,0.500347,0.195879,-0.071102,0.543549,0.175081,-0.079285,0.363973,0.287969,-0.061593,0.420804,0.26192,-0.082088,0.460229,0.24245,-0.091623,0.497125,0.222633,-0.098172
thank_you,Right,0.258558,0.459805,1e-06,0.354874,0.422269,0.019473,0.401343,0.351192,0.017961,0.433625,0.301966,0.007666,0.455756,0.261393,-0.00313,0.374464,0.174283,0.010032,0.453068,0.160202,-0.012124,0.500627,0.159138,-0.029235,0.541123,0.157689,-0.041626,0.362452,0.184935,-0.017574,0.459015,0.163523,-0.043424,0.515848,0.161902,-0.059689,0.561961,0.158748,-0.069377,0.353987,0.22841,-0.04594,0.447774,0.206394,-0.070506,0.503462,0.195546,-0.082514,0.547689,0.178461,-0.088542,0.349651,0.300055,-0.073024,0.418614,0.28538,-0.090759,0.461541,0.268291,-0.097255,0.496852,0.245531,-0.10109
thank_you,Right,0.238397,0.48348,1e-06,0.341533,0.443301,0.016453,0.395824,0.368596,0.015912,0.435883,0.319673,0.007653,0.467119,0.280409,-0.000496,0.357238,0.174937,0.005915,0.437512,0.151843,-0.019643,0.489121,0.14649,-0.039049,0.530715,0.141686,-0.052723,0.344525,0.191125,-0.020291,0.446514,0.162762,-0.049242,0.507737,0.159328,-0.068031,0.557318,0.155299,-0.079343,0.337096,0.243642,-0.047404,0.433722,0.212503,-0.075126,0.493719,0.201831,-0.089324,0.541073,0.189519,-0.096181,0.334019,0.323132,-0.073371,0.402659,0.29977,-0.093996,0.448778,0.280782,-0.102187,0.486862,0.26208,-0.106648
thank_you,Right,0.225536,0.493869,1e-06,0.306445,0.442902,0.017032,0.366286,0.363125,0.012814,0.414538,0.318355,0.001109,0.454709,0.279858,-0.01113,0.333137,0.203554,-0.012215,0.417331,0.14783,-0.042494,0.477229,0.135694,-0.061666,0.523598,0.132933,-0.073538,0.32484,0.223556,-0.040056,0.428713,0.174248,-0.072075,0.49759,0.171253,-0.08927,0.549102,0.171399,-0.098871,0.321469,0.278852,-0.067509,0.422162,0.235514,-0.094557,0.485656,0.226359,-0.106199,0.53174,0.219326,-0.111466,0.321328,0.361779,-0.09356,0.395865,0.330881,-0.113133,0.444263,0.309806,-0.119833,0.481166,0.291215,-0.12304
thank_you,Right,0.213692,0.505564,0.0,0.260821,0.396193,0.017731,0.315297,0.293029,0.0105,0.364252,0.241232,-0.002737,0.40586,0.201944,-0.017203,0.317045,0.207792,-0.026989,0.40886,0.148603,-0.058754,0.468739,0.138129,-0.07595,0.515879,0.136497,-0.085624,0.312168,0.24109,-0.054321,0.425084,0.190653,-0.085488,0.495476,0.182147,-0.100155,0.548751,0.177951,-0.108092,0.309182,0.307036,-0.079697,0.419583,0.260667,-0.105298,0.485035,0.252367,-0.115502,0.533389,0.242389,-0.120455,0.307847,0.39434,-0.10288,0.386924,0.369272,-0.1235,0.436046,0.34907,-0.129994,0.475155,0.328481,-0.132619
thank_you,Right,0.207259,0.508405,1e-06,0.240454,0.391333,0.009196,0.292898,0.277796,-0.002992,0.340093,0.214856,-0.019082,0.382841,0.180783,-0.03631,0.303776,0.2133,-0.041837,0.396736,0.150547,-0.076168,0.459025,0.143613,-0.092724,0.506603,0.150778,-0.100762,0.299375,0.25797,-0.0653,0.416641,0.206455,-0.098592,0.490604,0.202697,-0.111543,0.544725,0.208633,-0.117278,0.297685,0.334258,-0.087052,0.412814,0.284759,-0.114673,0.481055,0.275826,-0.124487,0.530413,0.270736,-0.128214,0.297535,0.431057,-0.10699,0.384167,0.40303,-0.128755,0.43686,0.387455,-0.135176,0.479741,0.373482,-0.137045
thank_you,Right,0.192769,0.542559,1e-06,0.229387,0.419098,0.005818,0.286732,0.30362,-0.008093,0.342698,0.253518,-0.025053,0.391768,0.236319,-0.042458,0.292354,0.227391,-0.045919,0.3897,0.164639,-0.081186,0.454543,0.155183,-0.099463,0.50421,0.159438,-0.109522,0.28833,0.278487,-0.068229,0.407962,0.230882,-0.101321,0.484676,0.229702,-0.114962,0.540402,0.239261,-0.122361,0.288463,0.362341,-0.089084,0.409218,0.316759,-0.116939,0.479619,0.306186,-0.127037,0.531492,0.299648,-0.132152,0.291923,0.466913,-0.10851,0.378718,0.448992,-0.13164,0.431106,0.43194,-0.139173,0.474836,0.41492,-0.142444
thank_you,Right,0.173729,0.568095,1e-06,0.217039,0.437347,0.001472,0.277716,0.321449,-0.015916,0.337923,0.274617,-0.036359,0.390378,0.264639,-0.056946,0.279814,0.247286,-0.051603,0.381961,0.182668,-0.091286,0.449051,0.176771,-0.112724,0.502132,0.18251,-0.124096,0.275644,0.308738,-0.073692,0.398645,0.259367,-0.110142,0.477306,0.256596,-0.125052,0.534479,0.265784,-0.133026,0.276966,0.401837,-0.094863,0.397041,0.361197,-0.124576,0.470623,0.349572,-0.133997,0.524313,0.343058,-0.138216,0.282599,0.51253,-0.115361,0.373814,0.494421,-0.137216,0.42959,0.479478,-0.142437,0.475898,0.46704,-0.144172
thank_you,Right,0.170336,0.584053,1e-06,0.211569,0.458258,-0.011892,0.273548,0.337126,-0.037881,0.334793,0.269031,-0.062635,0.390164,0.230542,-0.089056,0.264819,0.275876,-0.084825,0.368261,0.224072,-0.134609,0.439992,0.214641,-0.161568,0.49658,0.216259,-0.176133,0.263414,0.351086,-0.102224,0.38928,0.309827,-0.150579,0.473452,0.307115,-0.171745,0.536894,0.309423,-0.183339,0.265492,0.453992,-0.117644,0.390784,0.422074,-0.158239,0.467868,0.410387,-0.172261,0.525774,0.395169,-0.178372,0.27064,0.567311,-0.132054,0.368204,0.549742,-0.163199,0.428321,0.532804,-0.172511,0.477412,0.514085,-0.176104
thank_you,Right,0.164755,0.615393,1e-06,0.200996,0.483437,-0.016979,0.260519,0.356648,-0.048821,0.315641,0.275893,-0.077486,0.362813,0.207888,-0.10881,0.253427,0.310175,-0.110285,0.367536,0.273287,-0.166163,0.443577,0.269323,-0.195564,0.502504,0.272655,-0.211446,0.250346,0.397979,-0.126722,0.384991,0.36601,-0.18444,0.475819,0.364775,-0.208694,0.54262,0.365725,-0.221798,0.253742,0.510415,-0.139699,0.386834,0.479318,-0.186582,0.468702,0.470154,-0.200497,0.530541,0.456501,-0.206395,0.262527,0.626551,-0.151453,0.362745,0.610307,-0.186625,0.424743,0.591575,-0.195832,0.475581,0.571797,-0.199351
thank_you,Right,0.153573,0.658828,1e-06,0.194027,0.521662,-0.013943,0.259408,0.393266,-0.042765,0.319315,0.310924,-0.068674,0.358364,0.22915,-0.096801,0.250802,0.33876,-0.105077,0.36871,0.307483,-0.157698,0.443719,0.31003,-0.184599,0.501363,0.318883,-0.198914,0.246091,0.435716,-0.121632,0.384568,0.405503,-0.175223,0.475773,0.409128,-0.196861,0.542643,0.415486,-0.208938,0.249015,0.553478,-0.134667,0.385984,0.526177,-0.177819,0.469773,0.517585,-0.190418,0.53284,0.506981,-0.196,0.259069,0.670858,-0.146469,0.363754,0.652058,-0.177815,0.427163,0.63464,-0.185857,0.480305,0.619681,-0.189181
thank_you,Right,0.156485,0.674991,1e-06,0.193394,0.536066,-0.022906,0.257115,0.410525,-0.062047,0.315711,0.32848,-0.095326,0.352854,0.245476,-0.132448,0.249451,0.364631,-0.138555,0.363872,0.340358,-0.202739,0.441721,0.34114,-0.237008,0.50318,0.347621,-0.256175,0.246876,0.464375,-0.152559,0.385517,0.446814,-0.218882,0.478664,0.450039,-0.246841,0.547387,0.453753,-0.263362,0.249727,0.584222,-0.161684,0.385713,0.56531,-0.21434,0.472265,0.555246,-0.231518,0.537371,0.544977,-0.240377,0.258947,0.701695,-0.16924,0.36177,0.685881,-0.208056,0.427433,0.667091,-0.220535,0.482926,0.654138,-0.227398
thank_you,Right,0.153233,0.69078,1e-06,0.191381,0.553298,-0.015889,0.256776,0.426573,-0.048977,0.313907,0.341962,-0.077395,0.347987,0.252498,-0.109281,0.248209,0.380188,-0.125018,0.360508,0.349117,-0.184807,0.43951,0.35111,-0.217486,0.502262,0.358367,-0.235607,0.244587,0.479808,-0.140377,0.383671,0.455862,-0.200941,0.480023,0.45969,-0.228513,0.552025,0.461734,-0.245491,0.247689,0.598607,-0.150481,0.386072,0.579315,-0.199064,0.47451,0.570006,-0.217645,0.540882,0.559089,-0.227572,0.257337,0.715499,-0.158388,0.364616,0.699768,-0.193767,0.429287,0.680999,-0.205833,0.483371,0.666546,-0.212604
thank_you,Right,0.153999,0.704652,1e-06,0.192222,0.558068,-0.01363,0.256397,0.426967,-0.046402,0.312834,0.336852,-0.074685,0.352445,0.241726,-0.106115,0.250673,0.386652,-0.12567,0.362294,0.355804,-0.185751,0.43957,0.354876,-0.21689,0.500394,0.359786,-0.233623,0.248301,0.48582,-0.141871,0.388256,0.46205,-0.204769,0.483573,0.464488,-0.232019,0.554044,0.463714,-0.24815,0.252482,0.603627,-0.152297,0.390288,0.582554,-0.203501,0.478623,0.573177,-0.221194,0.545694,0.55807,-0.229691,0.261938,0.720019,-0.160007,0.370211,0.702975,-0.196638,0.433492,0.683886,-0.207441,0.485184,0.665384,-0.212759
thank_you,Right,0.153947,0.700407,1e-06,0.193063,0.555783,-0.011996,0.256664,0.425751,-0.043309,0.312883,0.335156,-0.070468,0.350248,0.240925,-0.100716,0.251716,0.383437,-0.120967,0.364623,0.351575,-0.17928,0.441501,0.348924,-0.209777,0.501493,0.352026,-0.225941,0.250516,0.482056,-0.136864,0.389573,0.455964,-0.195891,0.484445,0.458533,-0.221058,0.554198,0.45858,-0.236078,0.255427,0.598402,-0.147179,0.392837,0.576326,-0.194563,0.479972,0.56708,-0.210375,0.545797,0.553435,-0.218054,0.264991,0.713189,-0.154917,0.372682,0.695672,-0.188266,0.435213,0.676755,-0.19708,0.486464,0.658955,-0.201119
thank_you,Right,0.151075,0.690849,1e-06,0.192923,0.551063,-0.013237,0.257094,0.415981,-0.04185,0.31213,0.323635,-0.067783,0.349695,0.235717,-0.096121,0.249334,0.370234,-0.104536,0.366777,0.327269,-0.157568,0.44237,0.325795,-0.184365,0.502146,0.332068,-0.198566,0.247872,0.464378,-0.121301,0.38876,0.434192,-0.173671,0.480186,0.43598,-0.195052,0.546752,0.441047,-0.207461,0.252986,0.580436,-0.134594,0.391726,0.553691,-0.176944,0.477122,0.541194,-0.190843,0.540729,0.527063,-0.197847,0.263805,0.69715,-0.146536,0.368233,0.676263,-0.178244,0.431636,0.6578,-0.187611,0.484761,0.640766,-0.192214
thank_you,Right,0.156282,0.665145,1e-06,0.192561,0.525502,-0.011571,0.252548,0.397551,-0.040208,0.307667,0.314826,-0.065952,0.349611,0.235666,-0.09445,0.251495,0.349133,-0.108967,0.363831,0.306171,-0.164468,0.438695,0.298494,-0.193881,0.49696,0.296046,-0.210063,0.24986,0.441443,-0.126666,0.385163,0.406049,-0.182857,0.475878,0.403372,-0.207168,0.54332,0.400545,-0.221458,0.254458,0.555777,-0.140263,0.388343,0.524351,-0.186271,0.471209,0.511925,-0.202639,0.53503,0.4966,-0.210912,0.264091,0.67318,-0.15192,0.366462,0.654046,-0.187468,0.428846,0.634452,-0.199095,0.482302,0.616648,-0.204766
